# ID        V        eV      rV_1     VR      eVR     VI      eVI     col2        col3       Plx       pmRA      pmDE     
  5224115   14.367   0.011   -0.025   0.662   0.016   1.703   0.017   80.67148    8.75894    0.9225    4.208     -7.651   
  5224298   15.359   0.021   -0.307   0.732   0.028   1.851   0.03    80.679098   8.789703   0.7283    0.354     -4.209   
  5223965   18.43    0.27    -2.423   1.513   0.297   2.77    0.298   80.665238   8.064339   -0.3666   0.244     -6.381   
  5223843   15.9     0.029   -0.017   0.604   0.045   1.572   0.057   80.660164   8.787814   0.3524    -1.372    -0.336   
  5223824   13.77    0.008   0.342    0.55    0.011   1.498   0.013   80.659336   8.779884   0.6241    1.402     -1.872   
  5223951   14.793   0.014   -0.724   0.909   0.018   2.125   0.018   80.664655   8.798555   0.9758    7.351     -1.519   
  5223849   16.016   0.036   0.805    0.879   0.044   2.021   0.048   80.66039    7.916931   0.5046    -0.988    -5.75    
  5225728   16.574   0.05    -0.164   0.615   0.069   1.603   0.087   80.738667   8.754304   -0.2843   0.657     -5.318   
  5225931   15.983   0.031   -0.13    0.61    0.046   1.705   0.051   80.747134   8.78762    0.8887    0.267     -3.555   
  5225927   17.304   0.096   -1.962   1.394   0.107   3.068   0.104   80.746998   8.764545   2.1161    -7.327    -1.885   
  5225958   10.774   0.002   0.425    0.515   0.004   1.423   0.004   80.748279   8.7982     1.859     1.376     -11.182  
  5225934   15.812   0.032   -0.173   0.649   0.043   1.764   0.044   80.747257   8.751408   0.537     0.23      -2.008   
  5225803   13.391   0.006   0.226    0.576   0.009   1.541   0.009   80.741829   8.807685   0.3037    2.796     0.207    
  5225086   16.689   0.056   -0.521   0.759   0.076   1.921   0.084   80.711918   8.800163   0.5638    4.801     -3.825   
  5225454   15.27    0.018   0.061    0.588   0.028   1.593   0.032   80.727274   8.753596   0.5123    0.652     0.875    
  5225706   16.331   0.048   -0.147   0.617   0.066   1.733   0.077   80.737777   8.761443   -0.0408   -0.149    -3.89    
  5225020   14.283   0.01    0.112    0.623   0.014   1.635   0.016   80.709204   8.776982   0.5767    0.527     -4.585   
  5224633   16.876   0.076   -1.219   1.061   0.089   2.368   0.092   80.693067   8.777948   1.0038    4.738     -3.876   
  5225428   13.255   0.006   0.124    0.595   0.008   1.574   0.009   80.726201   8.783662   1.0201    1.874     -8.82    
  5224992   17.037   0.078   -1.505   0.956   0.098   2.493   0.093   80.708007   8.774365   1.1067    -7.155    0.752    
  5225381   17.498   0.12    -1.361   1.085   0.145   2.558   0.133   80.724234   8.780456   -0.7881   1.391     3.957    
  5225275   13.674   0.008   -0.206   0.697   0.011   1.773   0.011   80.719814   8.756324   0.5538    3.494     -7.819   
  5225101   15.975   0.037   0.033    0.616   0.05    1.536   0.056   80.71255    8.750144   0.578     0.946     -2.117   
  5231313   15.773   0.027   0.002    0.563   0.04    1.614   0.043   80.804718   8.778692   0.169     2.756     -0.457   
  5230883   17.753   0.149   -0.816   1.072   0.189   2.324   0.183   80.786806   8.778541   0.2817    10.755    5.773    
  5231006   15.286   0.021   0.226    0.554   0.028   1.506   0.033   80.791921   8.751436   -0.0515   13.595    -8.456   
  5231489   15.434   0.022   0.164    0.594   0.032   1.533   0.04    80.812058   8.753508   0.2986    1.214     0.189    
  5231393   15.883   0.034   -0.632   0.817   0.045   1.951   0.047   80.808052   8.777572   0.0792    1.302     -2.303   
  5231403   17.234   0.114   -1.609   1.329   0.127   2.497   0.134   80.808468   8.768881   ""        ""        ""       
  5230081   13.116   0.006   -0.358   0.728   0.008   1.842   0.008   80.753416   8.804401   0.6776    0.342     -0.322   
  5230620   18.365   0.297   -1.704   0.963   0.36    2.905   0.318   80.775852   8.812121   0.2642    2.496     -3.794   
  5230027   14.49    0.012   0.132    0.607   0.017   1.568   0.018   80.751147   8.806604   0.6277    -0.264    -4.877   
  5230863   16.17    0.04    0.199    0.573   0.06    1.62    0.069   80.785993   8.754339   0.4367    1.063     -2.31    
  5230861   14.29    0.011   -0.412   0.762   0.015   1.877   0.015   80.785911   8.762869   0.1364    1.049     -0.441   
  5230860   17.162   0.107   -0.629   0.76    0.153   2.041   0.139   80.785838   8.755627   -0.2361   -0.521    -0.66    
  5230229   17.873   0.2     -1.213   1.262   0.223   2.138   0.255   80.759545   8.794658   0.3272    2.054     -5.822   
  5230266   16.29    0.045   -0.902   0.908   0.056   2.194   0.058   80.761114   8.794711   0.9023    2.014     -4.867   
  5230031   18.381   0.276   -1.773   1.183   0.323   2.861   0.293   80.751311   8.771937   1.2483    7.586     -7.187   
  5230185   18.706   0.352   -1.862   1.108   0.423   2.971   0.371   80.757712   8.764586   2.8841    2.521     0.581    
  5230712   16.845   0.066   -0.644   0.598   0.095   1.712   0.107   80.779684   7.942214   0.4249    1.313     -2.948   
  5230007   13.892   0.008   0.067    0.621   0.012   1.646   0.013   80.750295   8.793095   0.7187    5.747     -3.92    
  5230314   15.892   0.033   -0.295   0.793   0.041   1.801   0.046   80.763096   8.753303   0.7274    0.979     -3.063   
  5230346   13.81    0.008   -1.345   0.821   0.011   1.993   0.011   80.764455   8.237611   1.0738    1.146     -5.901   
  5230547   14.596   0.012   -0.408   0.776   0.016   1.872   0.018   80.772807   8.768079   1.0593    -6.123    -9.527   
  5230513   14.481   0.012   0.291    0.578   0.018   1.565   0.018   80.771405   8.786351   0.1638    1.196     -1.611   
  5230612   12.885   0.005   -0.497   0.785   0.007   1.924   0.007   80.775525   8.766452   0.1953    0.94      -0.05    
  5230711   16.335   0.048   -0.232   0.706   0.064   1.835   0.066   80.779651   8.772586   0.4164    0.067     -7.316   
  5231687   15.522   0.023   0.108    0.507   0.035   1.52    0.039   80.820331   8.800961   0.1888    -0.774    -1.017   
  5232809   17.08    0.094   -1.19    0.979   0.114   1.996   0.121   80.867049   7.807611   0.583     0.785     -2.585   
  5232155   18.384   0.298   -1.892   1.059   0.361   2.817   0.325   80.839814   8.266932   0.3308    0.849     -1.182   
  5231954   16.041   0.038   -0.39    0.813   0.048   1.906   0.053   80.831437   8.810661   0.7253    12.009    -11.681  
  5232027   13.852   0.008   1.561    0.592   0.011   1.565   0.012   80.834494   8.197834   0.181     3.907     -0.376   
  5232871   15.177   0.019   0.153    0.572   0.028   1.535   0.029   80.869655   8.807998   0.3733    2.562     -0.53    
  5231578   17.843   0.179   -2.216   1.503   0.193   3.302   0.186   80.815756   8.768067   2.4191    0.578     -16.673  
  5232796   14.925   0.016   0.081    0.609   0.023   1.662   0.025   80.866516   8.766866   0.4579    8.555     -5.018   
  5232641   12.744   0.005   0.502    0.504   0.007   1.411   0.008   80.860058   8.799858   0.4761    3.661     -3.058   
  5232619   16.433   0.052   0.372    0.464   0.081   1.548   0.083   80.859166   8.793113   0.4108    2.944     0.79     
  5231984   13.885   0.008   -0.11    0.675   0.012   1.72    0.012   80.83269    8.797459   1.3331    4.049     -1.878   
  5231584   18.88    0.391   -2.439   1.711   0.426   3.44    0.406   80.816037   8.769942   1.6837    1.808     -8.85    
  5231753   15.773   0.029   0.063    0.68    0.039   1.706   0.045   80.823049   8.794067   0.044     5.55      0.021    
  5232011   15.778   0.028   0.535    0.396   0.046   1.291   0.057   80.833822   8.75452    0.1327    -0.368    -1.828   
  5232012   17.34    0.099   -0.323   1.013   0.121   2.059   0.14    80.83385    8.759304   0.668     -0.686    0.477    
  5232066   16.888   0.07    0.014    0.714   0.103   1.835   0.104   80.836115   8.750223   0.1848    2.057     -1.849   
  5232277   14.207   0.01    0.724    0.443   0.016   1.287   0.017   80.844875   8.7836     0.2014    1.045     -0.792   
  5232210   15.603   0.025   0.044    0.68    0.035   1.708   0.037   80.842098   8.793781   -0.0249   8.553     -8.956   
  5232189   15.199   0.019   -0.143   0.716   0.027   1.793   0.028   80.84122    8.768623   0.6232    4.541     -8.592   
  5234108   16.314   0.047   0.257    0.581   0.063   1.543   0.076   80.921201   8.80054    0.0527    -0.387    -2.683   
  5233599   16.002   0.036   0.329    0.575   0.05    1.58    0.052   80.899969   8.114836   0.296     -7.415    -5.959   
  5233748   17.225   0.094   -1.063   1.002   0.115   2.365   0.116   80.906178   8.80405    1.1548    -0.75     5.472    
  5233617   16.039   0.039   0.296    0.466   0.059   1.536   0.066   80.900722   8.80559    0.2316    -3.546    -1.909   
  5233361   17.721   0.156   -2.018   1.268   0.182   3.247   0.162   80.890067   8.81114    1.2902    14.969    11.595   
  5234052   18.18    0.242   -1.752   1.51    0.267   2.727   0.261   80.918869   8.791919   0.5975    4.139     -2.543   
  5234091   16.258   0.037   -0.387   0.628   0.057   1.707   0.061   80.920471   8.793516   0.8108    4.862     -3.221   
  5234121   17.15    0.083   -0.166   0.547   0.127   1.446   0.165   80.921723   8.787357   0.7267    -0.434    0.104    
  5233944   14.541   0.011   0.162    0.533   0.017   1.454   0.02    80.91435    8.784926   0.4818    0.487     -0.263   
  5233985   17.2     0.096   -1.686   1.038   0.114   2.746   0.107   80.916042   8.794206   1.952     -3.485    -5.421   
  5233902   14.354   0.01    0.334    0.48    0.016   1.419   0.018   80.912587   8.773096   0.5307    0.033     -2.76    
  5233561   14.152   0.01    0.183    0.575   0.016   1.555   0.016   80.898378   8.75323    0.7405    5.783     6.331    
  5233207   13.392   0.007   0.702    0.43    0.011   1.297   0.011   80.883638   8.795133   0.4369    -2.886    -1.17    
  5233262   11.946   0.004   0.455    0.507   0.006   1.425   0.006   80.885954   8.763971   1.7166    -0.085    15.102   
  5233819   11.868   0.003   0.424    0.504   0.005   1.412   0.005   80.909162   8.788119   1.9861    0.849     -8.406   
  5233379   16.724   0.076   -0.457   0.947   0.092   2.026   0.103   80.890817   8.751679   0.4165    -7.409    4.948    
  5233615   15.645   0.029   0.595    0.438   0.046   1.488   0.045   80.900639   8.774629   ""        ""        ""       
  5223641   14.955   0.016   -0.161   0.69    0.023   1.761   0.023   80.65174    8.851066   0.265     1.065     0.937    
  5224250   18.792   0.383   -2.611   1.549   0.417   3.416   0.399   80.677107   8.868592   1.4296    1.323     1.454    
  5224152   15.514   0.023   -0.337   0.511   0.033   1.489   0.039   80.673036   8.224632   2.5284    -0.924    -10.129  
  5223075   16.596   0.06    -1.492   0.874   0.075   1.993   0.085   80.628145   7.73817    0.0899    0.474     -0.813   
  5223922   14.72    0.015   1.435    1.052   0.019   2.412   0.019   80.663431   7.652728   -0.4068   0.486     -4.934   
  5224311   15.79    0.028   -3.804   0.677   0.039   1.69    0.044   80.679645   7.784267   0.3742    0.569     -3.451   
  5223213   15.687   0.027   0.074    0.661   0.037   1.641   0.043   80.633914   8.816337   0.2285    -1.325    1.5      
  5224285   16.259   0.044   -0.175   0.672   0.064   1.888   0.063   80.678555   8.856548   0.5399    3.672     -3.852   
  5224337   16.265   0.045   0.118    0.642   0.06    1.78    0.067   80.680746   8.848447   0.4494    1.107     -1.572   
  5223200   14.842   0.015   -0.022   0.624   0.022   1.626   0.024   80.633356   8.838662   0.4296    -0.317    -5.129   
  5223750   15.708   0.027   -0.527   0.852   0.035   1.966   0.037   80.656255   8.851807   1.5648    7.238     -12.203  
  5223536   16.425   0.046   -0.839   0.952   0.058   2.239   0.057   80.64735    8.838805   0.8558    2.644     -9.446   
  5223385   16.15    0.049   -0.16    0.663   0.069   1.702   0.073   80.641047   8.856519   0.4514    3.924     -5.816   
  5223382   15.362   0.03    0.141    0.589   0.045   1.541   0.055   80.640955   8.863225   0.2022    1.267     -1.497   
  5223369   15.157   0.02    0.286    0.611   0.029   1.615   0.03    80.640377   8.827331   0.428     -0.963    0.921    
  5223548   16.354   0.039   -0.669   0.887   0.053   2.108   0.052   80.64784    8.845121   0.5395    6.387     -4.343   
  5223648   13.112   0.006   1.252    0.235   0.01    0.906   0.012   80.652039   8.856924   0.2845    0.509     -0.104   
  5225606   16.648   0.066   -0.991   0.749   0.082   1.835   0.092   80.73361    8.024472   1.2296    -1.051    -8.973   
  5225438   15.268   0.019   0.154    0.518   0.028   1.54    0.031   80.726591   8.852831   0.5861    -0.033    0.584    
  5225734   15.707   0.03    -0.422   0.77    0.039   1.848   0.043   80.738923   8.842048   0.9537    4.318     -4.663   
  5225452   14.203   0.01    1.198    0.73    0.014   1.809   0.015   80.727197   7.80466    1.9951    14.856    16.386   
  5225646   15.552   0.024   -0.149   0.625   0.033   1.719   0.037   80.735273   8.858933   0.4359    5.579     -8.22    
  5224909   17.052   0.091   -0.408   0.945   0.11    1.974   0.121   80.704575   8.83003    -0.0743   1.253     -3.969   
  5225814   18.523   0.309   -2.021   0.808   0.41    2.775   0.333   80.742258   8.825388   0.7069    2.511     -3.699   
  5225859   16.336   0.04    0.272    0.546   0.063   1.66    0.066   80.744138   8.840419   -0.1744   0.739     0.972    
  5225021   17.049   0.082   -0.171   0.702   0.112   1.883   0.116   80.709219   8.868048   1.0428    6.61      -14.559  
  5224583   16.154   0.04    -1.38    1.091   0.047   2.634   0.046   80.690992   8.822512   1.4551    9.303     -26.484  
  5224655   15.244   0.02    -0.871   0.956   0.025   2.259   0.025   80.69398    8.866231   1.6656    6.703     -9.641   
  5224997   16.694   0.059   -1.176   1.052   0.073   2.418   0.07    80.708229   8.857437   1.1063    6.306     -4.618   
  5224850   14.942   0.015   -0.172   0.716   0.021   1.762   0.023   80.702096   8.870918   1.178     -4.772    4.098    
  5225065   16.187   0.045   -1.363   1.027   0.054   2.604   0.053   80.711042   8.81571    4.0143    -8.724    -47.868  
  5225908   13.556   0.007   0.377    0.529   0.01    1.459   0.011   80.746201   8.828125   0.3049    0.584     -1.489   
  5225220   16.9     0.064   -1.586   1.001   0.081   2.651   0.075   80.717504   8.84679    1.8174    10.426    -2.399   
  5225172   9.264    0.002   0.809    0.428   0.004   1.26    0.003   80.715514   8.835      ""        ""        ""       
  5225164   16.548   0.051   -1.054   0.974   0.064   2.245   0.064   80.715183   8.872239   1.2009    14.173    0.776    
  5224566   16.008   0.034   0.541    0.515   0.05    1.483   0.056   80.690287   8.834432   0.1266    1.462     0.388    
  5225426   16.629   0.059   -0.236   0.657   0.083   1.843   0.085   80.726119   7.925212   1.6262    0.494     -3.749   
  5231129   16.083   0.035   0.381    0.508   0.053   1.473   0.069   80.797061   8.848289   0.1604    1.031     -0.618   
  5231237   16.976   0.082   -0.542   0.957   0.1     2.082   0.104   80.801565   8.827381   0.8949    -3.345    -5.113   
  5231360   16.814   0.074   -0.29    0.738   0.095   1.697   0.109   80.806706   8.836184   0.0189    0.827     -1.49    
  5231298   17.173   0.099   -0.277   0.96    0.117   1.489   0.167   80.804111   8.854014   0.5728    1.855     2.41     
  5230867   14.109   0.01    0.242    0.592   0.015   1.573   0.016   80.786154   8.837508   0.4365    -0.557    -2.324   
  5231390   15.602   0.025   1.049    0.692   0.035   1.719   0.037   80.807923   7.975942   0.6583    1.008     -7.195   
